id;registro;nif;denominacion;ambito;seccion;actividades;fecha_constitucion;direccion_nombre_via;direccion_provincia_nombre;direccion_isla_nombre;direccion_municipio_nombre;direccion_codigo_postal;teléfono;dominio_internet;email
324;G1/S1/323-77/TF;_U;COLEGIO P. SAN BENITO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;_U;EDIF. DEL COLEGIO - SAN BENITO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;637195087;_U;ampa.ceipsanbenitoll@gmail.com
328;G1/S2/1-77/TF;_U;FEDERACION PROV. AUTONOMA DE ASOC. PADRES ALUMNOS;PROVINCIAL;Sección 2 - Federaciones;_U;_U;ANCHIETA, 30;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
331;G1/S1/329-77/TF;G38305223;VIRGEN DEL BUEN VIAJE;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;26/06/1977;C/TELECLUB 10;Santa Cruz de Tenerife;TENERIFE;EL TANQUE;38435;636734013;_U;jago.malo@hotmail.es
332;G1/S1/330-77/TF;_U;A.M.P.A. C.P. SANTA MARIA DEL MAR;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;27/06/1977;C. ATARAN;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38109;_U;_U;_U
337;G1/S1/335-77/TF;G38079885;ASOCIACIÓN DE VECINOS CIUDAD SATÉLITE DEL BARRIO DE SANTA MARIA DEL MAR;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;06/07/1977;CALLE CHIRAMA, 100 - LOS ALISIOS;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38111;922618321;_U;aavvciudadsatelite@gmail.com
338;G1/S1/336-77/TF;_U;ASOCIACIÓN FAMILIAR DE VECINOS DE LA URBANIZACIÓN TRISTÁN;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;08/07/1977;C/ PRINCIPAL S/N - URBANIZ. TRISTAN (CALLE PEDRO J. MENDIAZABAL S/N);Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38009;_U;_U;_U
340;G1/S1/337-77/TF;_U;AMPA NUESTRA SEÑORA DEL CARMEN DEL C.E.I.P.  M.ISABEL SARMIENTO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;_U;C/ ONÉSIMO BETHENCOURT S/N;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
342;G1/S1/339-77/TF;_U;A.M.P.A. C.P. SANTA ROSA DE LIMA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;06/02/1976;C. SANTA ROSA DE LIMA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38330;_U;_U;_U
346;G1/S1/343-77/TF;_U;BUENAVENTURA BONNET;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;06/07/1977;CARDENAL CISNEROS;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
349;G1/S1/346-77/TF;_U;A.M.P.A. C.P. LOPE DE GUERRA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;12/07/1977;CARRETERA GENERAL, 71;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38270;_U;_U;_U
354;G1/S1/351-77/TF;_U;CIVICO-CULTURAL DE VECINOS SAN PEDRO DE BUENOS AIRES;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;11/07/1977;C/COLOMBIA Nº 20  PISO 2. IZQ. S/C TENERIFE;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38009;922213581 922228078;_U;_U
356;G1/S1/353-77/TF;_U;ASOCIACIÓN FAMILIAR MARIA JIMENEZ;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;13/06/1977;SANTIAGO RAYCO, 3 - MARIA JIMENEZ;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38180;922597279;_U;_U
357;G1/S1/354-77/GO;_U;ASOCIACION DE VECINOS Y AMIGOS DEL VALLE DE LAS ROSAS;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;16/06/1977;PLAZA SANTA ROSA DE LIMA - LAS ROSAS;Santa Cruz de Tenerife;LA GOMERA;AGULO;_U;_U;_U;_U
358;G1/S1/355-77/TF;_U;COLEGIO MONTESSORI;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;02/07/1977;EMILIO CALZADILLA, 32;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
361;G1/S1/358-77/TF;38328498;ASOCIACIÓN NUESTRA SEÑORA DE LORETO DEL BARRIO DE CUEVA BERMEJA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;_U;CUEVA BERMEJA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38180;625313397;_U;AAVVIRGENDELORETO@GMAIL.COM
362;G1/S1/359-77/TF;G38375671;NUESTRA SEÑORA DE BEGOÑA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;11/06/1977;c/ Cristobal, 5;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38129;922590300;_U;_U
364;G1/S1/361-77/TF;G38102304;ASOCIACION DE VECINOS TINGUARO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;29/06/1977;URBANIZACION LA VERDELLADA 1º BARRIO EL TIMPLE,C/AGUSTIN CABRERA N 9;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38205;922254046;_U;_U
365;G1/S1/362-77/TF;_U;ASOCIACIÓN DE VECINOS EL PESCADOR DE SAN ANDRES;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;02/07/1977;CENTRO CULTURAL DE SAN ANDRES C/EL CERCADO S/N;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38120;922549210 606995285;_U;GRODHERY@JUSTICIAENCANARIAS.ORG
366;G1/S1/363-77/TF;_U;Asociación Familiar de Vecinos El Buen Pastor;PROVINCIAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;06/07/1977;CHAFIRA, 6 - LAS MORADITAS - TACO;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38108;670014622;_U;_U
367;G1/S1/364-77/TF;_U;AA.VV. MORTES Y AFONSO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;09/06/1977;CENTRO CULTURAL - BDA. SANTA CLARA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38010;649331864 922657686;_U;_U
368;G1/S1/365-77/TF;_U;ASOCIACIÓN UNIÓN CULTURAL RECREATIVA EL CARMEN DE EL SOBRADILLO;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;04/07/1977;CARRET. GRAL. 104 - EL SOBRADILLO (PLAZA DE LAS PAPAS Nº 104);Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38108;922623032, 679429022;_U;uce.elcarmen@gmail.com, jcabgar05@yahoo.es
369;G1/S1/366-77/TF;_U;ASOCIACIÓN DE PADRES DE ALUMNOS LA VERDELLADA DEL COLEGIO PÚBLICO NUESTRA SEÑORA DEL CORO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;21/06/1977;COLEGIO NTRA. SRA. CORO.- VIñA NAVA, 27 - BARRIO NUEVO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38205;_U;_U;_U
371;G1/S1/368-77/TF;_U;AMPA VIRGEN DE LA CANDELARIA DEL IES  VIRGEN DE CANDELARIA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;16/02/1993;CARRET. GRAL. ROSARIO, 144;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38010;_U;_U;_U
377;G1/S1/374-77/TF;38279311;ASOCIACIÓN DE VECINOS CUEVAS DE LINO- EL BATÁN;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;12/08/1977;PLAZA DEL BATAN - EL BATAN;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38294;690195947;_U;cuevasdelino@hotmail.com
379;G1/S1/376-77/TF;38432852;ASOCIACIÓN DE VECINOS GUACIMARA - LA GALLEGA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;24/08/1977;C/ BIGUIPALA Nº 16 - LA GALLEGA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38108;"619386556; 661197143";_U;"DAVIDACAN@GMAIL.COM; ARYDAYKN@GMAIL.COM"
385;G1/S1/382-77/TF;_U;ASOCIACIÓN CENTRO CULTURAL Y MUSICAL LAS CANDELAS;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;02/09/1977;OBISPO PEREZ CACERES 14;Santa Cruz de Tenerife;TENERIFE;CANDELARIA;38530;649010717;_U;"ottooo@gmail.com; bandalascandelas@gmail.com"
386;G1/S1/383-77/TF;_U;AFECTADOS POLIGONO R.ROSARIO;INSULAR;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;28/06/1977;C/ SUBIDA A LOS ANDENES Nº 143 - LOS ANDENES -  Ojo ver nueva dirección en observaciones;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
393;G1/S1/390-77/TF;_U;COLEGIO NURIANA;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;28/09/1977;CRUZ DE CANDELARIA N/19;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
396;G1/S1/393-77/TF;_U;DE PADRES DE ALUMNOS  COLEGIO NAVA-LA SALLE;PROVINCIAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;12/09/1977;AVDA. LA SALLE, 7 VERDELLADA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38207;_U;_U;_U
400;G1/S1/397-77/TF;_U;ASOCIACIÓN DE VECINOS CENTRO HOGAR 78 BENIJOS;INSULAR;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;14/10/1977;c/ La Iglesia (local social);Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;38313;690 215 679;_U;_U
406;G1/S1/403-77/TF;G38252590;PROPIETARIOS RAMBLA DEL MAR;MUNICIPAL;Sección 1 - Asociaciones;ASOCIACIONES O COMUNIDADES DE PROPIETARIOS;17/10/1977;URB. RAMBLA DEL MAR ,6;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;38410;_U;_U;_U
409;G1/S1/406-77/TF;G38250056;CONVIVENCIA 21 DE AGUAMANSA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS;28/09/1977;C/ EL VELO Nº71 AGUAMANSA;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;38300;922320025 922335903;_U;_U
412;G1/S1/409-77/TF;G38282703;ASOCIACIÓN DE VECINOS EL MORAL;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;21/04/1977;SAN MIGUEL DE GENETO Nº 176;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38296;636223138;_U;asociacionelmoral@gmail.com
413;G1/S1/410-77/P;_U;COOPERATIVA DE ENSEñANZA PADRE MANJON;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;21/06/1977;AVDA. TANAUSU, S/N;Santa Cruz de Tenerife;LA PALMA;LOS LLANOS DE ARIDANE;_U;_U;_U;_U
415;G1/S1/412-77/TF;_U;DEL C.P. NICOLAS ESTEVEZ BORGES;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;01/12/1977;C/ ELIAS SERRA RAFOLS, N.6 ICOD DE LOS VINOS.;Santa Cruz de Tenerife;TENERIFE;ICOD DE LOS VINOS;38430;922660197;_U;_U
416;G1/S1/413-77/TF;G38353165;ASOCIACIÓN DE VECINOS LA BARCA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;05/12/1977;BARRIO TOSCAL-LONGUERA (C/LADERA -URB.EL MARQUEZ TOSCAL 1);Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;38410;664775999;_U;aavvlabarca@gmail.com
421;G1/S1/418-77/TF;_U;ASOCIACIÓN DE VECINOS GUAYARMINA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;17/12/1977;CALZADILLA, S/N - LA CRUZ SANTA (C/ REAL LA CRUZ SANTA S/N);Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;38410;64683348;_U;DOCALU@HOTMAIL.COM
422;G1/S1/419-78/TF;38244406;ASOCIACIÓN CULTURAL Y DE VECINOS PRINCESA IRAYA;MUNICIPAL;Sección 1 - Asociaciones;DEPORTIVAS EN GENERAL;02/01/1978;SAN BARTOLOME DE GENETO, 48 (Nº206);Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38296;653899092;_U;FRAMDIA@TELEFONICA.NET
425;G1/S1/422-78/TF;_U;CLUB ROTARIO SANTA CRUZ DE TENERIFE;INSULAR;Sección 1 - Asociaciones;SOCIO-CULTURALES;09/01/1978;CAMINO OLIVER Nº 9;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38006;922282978, 646267426;_U;"jorge.irahetaf@gmail.com; mlorenzo@occident.com"
428;G1/S1/425-78/TF;_U;FAMILIAR 30 DE SEPTIEMBRE;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;_U;CALVO SOTELO, S/N (CAMINO VIEJO Nº 56);Santa Cruz de Tenerife;TENERIFE;TEGUESTE;38280;_U;_U;_U
429;G1/S1/426-78/GO;_U;ASOCIACIÓN DE VECINOS SAN BORONDON;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;16/01/1978;C/ PUNTAGORDA - LA PLAZA - LA DAMA;Santa Cruz de Tenerife;LA GOMERA;VALLEHERMOSO;38840;_U;_U;_U
430;G1/S1/427-78/TF;38329;ASOCIACIÓN FAMILIAR DE VECINOS LA RATONA;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;03/02/1978;VALLE DE TABARES (CARRETERA VALLE TABARES Nº 129);Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38329;922642650;_U;_U
434;G1/S1/431-78/P;_U;ASOCIACION PADRES DE ALUMNOS JUAN XXIII;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;12/11/1976;C/ EL MORRO S/N CEIP JUAN XXIII;Santa Cruz de Tenerife;LA PALMA;TAZACORTE;38770;_U;_U;_U
436;G1/S1/433-78/TF;_U;SANTISIMA TRINIDAD;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;26/01/1978;COLEGIO PUBLICO - PLAZA LA IGLESIA - IGUESTE CANDELARIA;Santa Cruz de Tenerife;TENERIFE;CANDELARIA;_U;_U;_U;_U
437;G1/S1/434-78/TF;G38286886;CENTRO DE INICIATIVAS Y TURISMO DE LA VILLA DE LA OROTAVA;MUNICIPAL;Sección 1 - Asociaciones;TURISMO Y HOSTELERIA;25/01/1978;c/ San Agustín 1B Minicentro La Carrera local 12;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;38300;922334509;_U;presidente@citlaorotava.com
438;G1/S1/435-78/TF;_U;INSTITUTO ADELANTADO FDEZ. DE LUGO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;18/01/1978;CARRET. GRAL. CHARCO DEL PINO;Santa Cruz de Tenerife;TENERIFE;GRANADILLA DE ABONA;_U;_U;_U;_U
439;G1/S1/436-78/TF;G38266375;ASOCIACION DE VECINOS Y CULTURAL EL DRAGO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;17/01/1978;C/ PESTIÑO N 6 EL DRAGUILLO- BCO. GRANDE;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38107;922614776;_U;_U
440;G1/S1/437-78/GO;G38335436;ASOCIACIÓN DE MADRES Y PADRES DE ALUMNOS Y ALUMNAS DEL CEO VALLEHERMOSO, AMPA AGANA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;28/01/1978;Avda. Guillermo Ascanio Moreno, 23;Santa Cruz de Tenerife;LA GOMERA;VALLEHERMOSO;38840;669 384 369;_U;"ampaagana@gmail.com;  VHERHER82@GMAIL.COM"
441;G1/S1/438-78/TF;_U;COLEGIO LOS CAMPITOS;PROVINCIAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;28/02/1978;EDIF. DEL COLEGIO  -  LOS CAMPITOS;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
447;G1/S1/444-78/TF;G38072542;ASOCIACIÓN DE MADRES Y PADRES DE ALUMNOS SAN MATEO DEL CEIP PUNTA DEL HIDALGO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;15/03/1978;CARRETERA GENERAL Nº 106, CEIP PUNTA DE HIDALGO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38240;"922540274; 619056065";_U;ampacolepunta@gmail.com
450;G1/S1/447-78/TF;_U;CULTURAL BAMBAS Y BAMBONES;MUNICIPAL;Sección 1 - Asociaciones;SOCIO-CULTURALES;28/03/1978;URB. EL CARDONAL, LOCAL 72;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38006;"922612223; 672690097";_U;"dgaldel@gmail.com; SERGIODEARMAS@GMAIL.COM"
451;G1/S1/448-78/TF;_U;COLEGIO TIJOCO DE ABAJO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;_U;PLAZA IGLESIA, 6  - TIJOCO (CL JUAN AFONSO PLACERES Nº 37);Santa Cruz de Tenerife;TENERIFE;ADEJE;_U;_U;_U;_U
452;G1/S1/449-78/TF;G38273777;MANININDRA;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;08/04/1978;C/ GUANCHE Nº 45 Bº DE LA FLORIDA , LA OROTAVA;Santa Cruz de Tenerife;TENERIFE;LA OROTAVA;38300;696865675;_U;_U
453;G1/S1/450-78/H;_U;ASOCIACIÓN DE MADRES Y PADRES DE ALUMNOS Y ALUMNAS IES GAROÉ;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;10/04/1978;CENTRO IES GAROÉ - CALLE SAN JUAN, 13;Santa Cruz de Tenerife;EL HIERRO;VALVERDE;38900;633846565;_U;ampaiesgaroe@gmail.com
454;G1/S1/451-78/TF;_U;ESCUELA ANGELES MACHADO;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;28/08/1978;EDIF. COLEGIO;Santa Cruz de Tenerife;TENERIFE;LA GUANCHA;_U;_U;_U;_U
457;G1/S1/454-78/TF;_U;COLEGIO OFRA-VISTABELLA;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;18/02/1978;EDIF. COLEGIO  -    OFRA;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
460;G1/S1/457-78/TF;_U;COLEGIO SANTISIMO CRISTO DE LOS DOLORES;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;29/03/1978;SAN AGUSTIN, 6;Santa Cruz de Tenerife;TENERIFE;TACORONTE;_U;_U;_U;_U
461;G1/S1/458-78/TF;_U;RIBAMAR;LOCAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;11/04/1978;SALON PARROQUIAL - LA CALETE DE INTERIAN;Santa Cruz de Tenerife;TENERIFE;LOS SILOS;_U;_U;_U;_U
463;G1/S1/460-78/TF;_U;COLEGIO ELISA GONZALEZ DE CHAVEZ;LOCAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;29/04/1978;SAN MIGUEL, 33;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
464;G1/S1/461-78/TF;_U;AMPA GARCIA ESCAMEZ DEL CENTRO ANGELES BERMEJO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;12/03/1978;C/EDUARDO DE ROO - LA CUESTA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38320;_U;_U;_U
467;G1/S1/464-78/GO;_U;INSTITUTO DE S/S DE LA GOMERA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;08/05/1978;EDIF. DEL CENTRO;Santa Cruz de Tenerife;LA GOMERA;SAN SEBASTIÁN DE LA GOMERA;_U;_U;_U;_U
473;G1/S1/470-78/TF;G38038063;COLEGIO ANDRES OROZCO BATISTA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;06/06/1978;AVDA. REYES DE ESPAñA (C/MAGALLÓN Nº 3);Santa Cruz de Tenerife;TENERIFE;ARAFO;38550;_U;_U;fitapa@fitapa.org, ampandresorozco@gmail.com
476;G1/S1/473-78/P;38034484;ASOCIACIÓN DE MADRES Y PADRES DE ALUMNOS DEL CEIP SAN ANTONIO;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;20/06/1978;EDIF. DEL COLEGIO (CALLE SAN ANTONIO Nº 49);Santa Cruz de Tenerife;LA PALMA;BREÑA BAJA;38712;922434987;_U;ampasanantonio@gmail.com
480;G1/S1/477-78/TF;_U;COLEGIO SAN AGUSTIN;PROVINCIAL;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;19/08/1978;GENERALISIMO FRANCO, 26;Santa Cruz de Tenerife;TENERIFE;LOS REALEJOS;_U;_U;_U;_U
481;G1/S1/478-78/TF;G38328480;ASOCIACIÓN DE VECINOS AXAENTEMIR;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;24/06/1978;MONTIJO, 35 - EL ESCOBONAL (PLAZA SAN JOSÉ);Santa Cruz de Tenerife;TENERIFE;GÜÍMAR;38591;"657177326; 649294942";_U;ELENAGACHE@GMAIL.COM,almudenabp92@gmail.com
484;G1/S1/481-78/TF;G38243960;COLEGIO PRINCESA TEJINA;INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;03/11/1978;C/ MILAN - TEJINA;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;_U;_U;_U
485;G1/S1/482-78/TF;G38029799;ASOCIACIÓN CLUB NAUTICO DE TEJINA;PROVINCIAL;Sección 1 - Asociaciones;DEPORTIVAS EN GENERAL;_U;PLAYA DE JOVER,S/N (FELIPE DEL CASTILLO, 22  - TEJINA);Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;38260;922542490;www.clubnauticodetejina.com;INFO@CLUBNAUTICOTEJINA.ES
487;G1/S1/484-79/TF;G38239950;"ASOCIACIÓN DE VECINOS ""SAN MARTIN  DE LOS ANDENES""";MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;15/12/1978;C/ AZORIN, 2 - LOS ANDENES - TACO;Santa Cruz de Tenerife;TENERIFE;SAN CRISTÓBAL DE LA LAGUNA;_U;922623550;_U;_U
488;G1/S1/485-79/TF;_U;SAN JUAN BAUTISTA LA SALLE;AUTONÓMICO;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;04/01/1979;AVDA. LA SALLE, 3;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38005;_U;_U;_U
491;G1/S1/488-79/P;G38261129;ASOCIACIÓN DE VECINOS TIRIMARA;INSULAR;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;09/10/1978;C/ MANUEL DE FALLA, 36 - ARGUAL;Santa Cruz de Tenerife;LA PALMA;LOS LLANOS DE ARIDANE;38760;_U;_U;_U
492;G2/S1/2-79/TF;_U;UNION RADIOAFICIONADOS MINUSVALIDOS ESPAñOLES (URME);NACIONAL;Sección 1 - Asoc. Nacionales/Extranjeras;DEFICIENCIAS Y ENFERMEDADES;_U;PARQUE VIERA Y CLAVIJO, LOCAL 52;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;_U;_U;_U;_U
494;G1/S1/490-79/TF;G38025904;DE VECINOS SAN GERARDO;MUNICIPAL;Sección 1 - Asociaciones;VECINOS Y COMERCIANTES;03/02/1979;CALLE JOSÉ FONSPERTIUS S/N - ANTIGUO MERCADO - BARRIO DE LA SALUD;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38010;630390927;_U;_U
498;G1/S1/494-79/TF;_U;ASPASO (CENTRO EDUC. ESPEC.);INSULAR;Sección 1 - Asociaciones;PADRES DE ALUMNOS, AMIGOS Y PROTECTORES DE CENTROS ESCOLARES;16/02/1979;GENERAL FRANCO, S/N - LOS CRISTIANOS;Santa Cruz de Tenerife;TENERIFE;ARONA;_U;_U;_U;_U
501;G1/S1/497-79/TF;G38066114;ASOCIACIÓN DE PENSIONISTAS Y JUBILADOS GERONTES;INSULAR;Sección 1 - Asociaciones;TERCERA EDAD;10/03/1979;GARCILASO DE LA VEGA, 17;Santa Cruz de Tenerife;TENERIFE;SANTA CRUZ DE TENERIFE;38010;618686205;_U;"gerentes.clubdela3edad@gmail.com; paularosariogarcia00@gmail.com"
